RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
1	-2642715	-3650334	66.280501	-16.446288	66:16:50N	16:26:47W	28WDU3508451926	NQ27-07	T	RK		IC	40				N				BREKKUSKER	Brekkusker	Brekkusker	BREKKUSKER	Brekkusker	Brekkusker		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2643825	-3651566	65.780879	-16.233774	65:46:51N	16:14:02W	28WDT4352696041	NQ27-11	T	RK		IC	40				N				FALKAKLETTUR	Fálkaklettur	Falkaklettur	FALKAKLETTUR	Fálkaklettur	Falkaklettur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646459	-3654467	66.227713	-15.579877	66:13:40N	15:34:48W	28WDU7391745413	NQ27-07	T	RK		IC	40				N				HLASS	Hlass	Hlass	HLASS	Hlass	Hlass		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2648251	-3656197	66.507411	-16.483927	66:30:27N	16:29:02W	28WDU3399677253	NQ27-07	T	RK		IC	40				V				JONTRAUSTI	Jón Trausti	Jon Trausti	JONTRAUSTI	Jón Trausti	Jon Trausti		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2648251	-3656450	66.507411	-16.483927	66:30:27N	16:29:02W	28WDU3399677253	NQ27-07	T	RK		IC	40				N				KARL	Karl	Karl	KARL	Karl	Karl		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2654905	-3663815	65.945719	-15.751296	65:56:45N	15:45:05W	28WDU6582914064	NQ27-12	T	HLL		IC	40				N				THVERTUNGUFJALL	Þvertungufjall	Thvertungufjall	THVERTUNGUFJALL	Þvertungufjall	Thvertungufjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2653688	-3662470	66.209218	-14.969699	66:12:33N	14:58:11W	28WEU0136443231	NQ27-07	T	HLL		IC	40				N				STORAFJALL	Stórafjall	Storafjall	STORAFJALL	Stórafjall	Storafjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2654879	-3663789	66.103455	-15.894586	66:06:12N	15:53:41W	28WDU5956331730	NQ27-07	T	HLL		IC	40				N				THVERFELL	Þverfell	Thverfell	THVERFELL	Þverfell	Thverfell		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652060	-3660662	66.379875	-15.715553	66:22:48N	15:42:56W	28WDU6800862436	NQ27-07	T	HLL		IC	40				N				SANDHAUGUR	Sandhaugur	Sandhaugur	SANDHAUGUR	Sandhaugur	Sandhaugur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651721	-3660278	65.874207	-16.252636	65:52:27N	16:15:09W	28WDU4287006459	NQ27-11	T	HLL		IC	40				N				REYDHUR	Reyður	Reydhur	REYDHUR	Reyður	Reydhur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2653406	-3662163	66.194813	-15.690678	66:11:41N	15:41:26W	28WDU6889241796	NQ27-07	T	HLL		IC	40				N				STADHARAS	Staðarás	Stadharas	STADHARAS	Staðarás	Stadharas		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651985	-3660582	66.184228	-15.56076	66:11:03N	15:33:39W	28WDU7473340558	NQ27-07	T	HLL		IC	40				N				SANDARAS	Sandárás	Sandaras	SANDARAS	Sandárás	Sandaras		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2650290	-3658670	66.43929	-15.990313	66:26:21N	15:59:25W	28WDU5582969226	NQ27-07	T	HLL		IC	40				N				MIDHAS	Miðás	Midhas	MIDHAS	Miðás	Midhas		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2650289	-3658669	66.186928	-15.68679	66:11:13N	15:41:12W	28WDU6905840915	NQ27-07	T	HLL		IC	40				N				MIDHAS	Miðás	Midhas	MIDHAS	Miðás	Midhas		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2650288	-3658668	66.106156	-15.527429	66:06:22N	15:31:39W	28WDU7616231843	NQ27-07	T	HLL		IC	40				N				MIDHAS	Miðás	Midhas	MIDHAS	Miðás	Midhas		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651599	-3660133	66.171594	-16.118866	66:10:18N	16:07:08W	28WDU4956239487	NQ27-07	T	HLL		IC	40				N				RAUDHHOLAR	Rauðhólar	Raudhholar	RAUDHHOLAR	Rauðhólar	Raudhholar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2654639	-3663535	66.053993	-15.460291	66:03:14N	15:27:37W	28WDU7915326005	NQ27-07	T	HLL		IC	40				N				THORSTEINSSTADHAHALS	Þorsteinsstaðaháls	Thorsteinsstadhahals	THORSTEINSSTADHAHALS	Þorsteinsstaðaháls	Thorsteinsstadhahals		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2654629	-3663525	66.300219	-15.796294	66:18:01N	15:47:47W	28WDU6428553601	NQ27-07	T	HLL		IC	40				N				THORSKFJALL	Þorskfjall	Thorskfjall	THORSKFJALL	Þorskfjall	Thorskfjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2643024	-3650671	66.389633	-15.79712	66:23:23N	15:47:50W	28WDU6437563568	NQ27-07	T	HLL		IC	40				N				DAGMALAHOLL	Dagmálahóll	Dagmalaholl	DAGMALAHOLL	Dagmálahóll	Dagmalaholl		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2643017	-3650664	66.218161	-15.121774	66:13:05N	15:07:18W	28WDU9452044233	NQ27-07	T	HLL		IC	40				N				DAGMALAFJALL	Dagmálafjall	Dagmalafjall	DAGMALAFJALL	Dagmálafjall	Dagmalafjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2642511	-3650097	66.188328	-15.284696	66:11:18N	15:17:05W	28WDU8717440931	NQ27-07	T	HLL		IC	40				N				BOTNAR	Botnar	Botnar	BOTNAR	Botnar	Botnar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2641800	-3649301	66.380718	-15.863835	66:22:51N	15:51:50W	28WDU6138062614	NQ27-07	T	HLL		IC	40				N				BAEJARFJALL	Bæjarfjall	Baejarfjall	BAEJARFJALL	Bæjarfjall	Baejarfjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2651095	-3659554	66.161532	-16.400662	66:09:42N	16:24:02W	28WDU3683538621	NQ27-07	T	HLL		IC	40				N				NUPAR	Núpar	Nupar	NUPAR	Núpar	Nupar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649964	-3658305	66.28445	-15.753996	66:17:04N	15:45:14W	28WDU6616151820	NQ27-07	T	HLL		IC	40				N				LOKI	Loki	Loki	LOKI	Loki	Loki		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2641783	-3649283	66.196109	-15.543844	66:11:46N	15:32:38W	28WDU7550741876	NQ27-07	T	HLL		IC	40				N				BAEJARAS	Bæjarás	Baejaras	BAEJARAS	Bæjarás	Baejaras		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647813	-3655952	66.370083	-15.918433	66:22:12N	15:55:06W	28WDU5892261463	NQ27-07	T	HLL		IC	40				N				ILLUGAFJALL	Illugafjall	Illugafjall	ILLUGAFJALL	Illugafjall	Illugafjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647781	-3649394	66.392945	-15.708784	66:23:35N	15:42:32W	28WDU6832763889	NQ27-07	T	HLL		IC	40				V				BAKKANESFJALL	Bakkanesfjall	Bakkanesfjall	BAKKANESFJALL	Bakkanesfjall	Bakkanesfjall		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2647781	-3655916	66.392945	-15.708784	66:23:35N	15:42:32W	28WDU6832763889	NQ27-07	T	HLL		IC	40				N				HYRNA	Hyrna	Hyrna	HYRNA	Hyrna	Hyrna		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647781	-3660041	66.392945	-15.708784	66:23:35N	15:42:32W	28WDU6832763889	NQ27-07	T	HLL		IC	40				V				RAKKANESFJALL	Rakkanesfjall	Rakkanesfjall	RAKKANESFJALL	Rakkanesfjall	Rakkanesfjall		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2647343	-3655429	66.279622	-14.990327	66:16:47N	14:59:25W	28WEU0043451078	NQ27-07	T	HLL		IC	40				V				HROLLAUGSSTADHAFJALL	Hrollaugsstaðafjall	Hrollaugsstadhafjall	HROLLAUGSSTADHAFJALL	Hrollaugsstaðafjall	Hrollaugsstadhafjall		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2647343	-3655428	66.279622	-14.990327	66:16:47N	14:59:25W	28WEU0043451078	NQ27-07	T	HLL		IC	40				N				HROLLAUGSSTADHAFJALL	Hrollaugsstaðafjall	Hrollaugsstadhafjall	HROLLAUGSSTADHAFJALL	Hrollaugsstaðafjall	Hrollaugsstadhafjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644186	-3651968	66	-16.316667	66:00:00N	16:19:00W	28WDU4024520537	NQ27-07	T	SAND		IC	40				N				FOLALDAROND	Folaldarönd	Folaldarond	FOLALDAROND	Folaldarönd	Folaldarond		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2643208	-3650874	66.034316	-14.998298	66:02:04N	14:59:54W	28WEU0007723735	NQ27-07	H	STM		IC	40				N				DJUPILAEKUR	Djúpilækur	Djupilaekur	DJUPILAEKUR	Djúpilækur	Djupilaekur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2642181	-3649731	66.155378	-15.133487	66:09:19N	15:08:01W	28WDU9397837236	NQ27-07	T	VAL		IC	40				N				BJARNADALUR	Bjarnadalur	Bjarnadalur	BJARNADALUR	Bjarnadalur	Bjarnadalur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2654770	-3663675	65.916667	-15.616667	65:55:00N	15:37:00W	28WDU7192110760	NQ27-12	T	VAL		IC	40				N				THURIDHARSTADHADALUR	Þuríðarstaðadalur	Thuridharstadhadalur	THURIDHARSTADHADALUR	Þuríðarstaðadalur	Thuridharstadhadalur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2648803	-3657059	66.275823	-15.734698	66:16:33N	15:44:05W	28WDU6701650848	NQ27-07	H	BAY		IC	40				N				KOLLAVIK	Kollavík	Kollavik	KOLLAVIK	Kollavík	Kollavik		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649980	-3658325	66.173926	-15.392511	66:10:26N	15:23:33W	28WDU8230739352	NQ27-07	H	BAY		IC	40				N				LONAFJORDHUR	Lónafjörður	Lonafjordhur	LONAFJORDHUR	Lónafjörður	Lonafjordhur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649980	-3658323	66.173926	-15.392511	66:10:26N	15:23:33W	28WDU8230739352	NQ27-07	H	BAY		IC	40				V				LONAFJORD	Lona Fjörd	Lona Fjord	LONAFJORD	Lona Fjörd	Lona Fjord		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2649980	-3658324	66.173926	-15.392511	66:10:26N	15:23:33W	28WDU8230739352	NQ27-07	H	BAY		IC	40				V				LONAFJORDHUR	Lónafjörður	Lonafjordhur	LONAFJORDHUR	Lónafjörður	Lonafjordhur		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2650807	-3659221	66.059304	-16.994175	66:03:33N	16:59:39W	28WDU0971427956	NQ27-07	T	HLL		IC	40				N				NAFARFJALL	Nafarfjall	Nafarfjall	NAFARFJALL	Nafarfjall	Nafarfjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2650587	-3658990	65.868494	-16.688308	65:52:07N	16:41:18W	28WDU2298706288	NQ27-11	T	HLL		IC	40				N				MOFELL	Mófell	Mofell	MOFELL	Mófell	Mofell		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2650436	-3658826	66.332457	-16.126237	66:19:57N	16:07:34W	28WDU4955257422	NQ27-07	T	HLL		IC	40				N				MIDHLEIDHISALDA	Miðleiðisalda	Midhleidhisalda	MIDHLEIDHISALDA	Miðleiðisalda	Midhleidhisalda		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2653118	-3661834	66.107451	-15.823363	66:06:27N	15:49:24W	28WDU6278932131	NQ27-07	T	HLL		IC	40				N				SKRIDHUVATNSHAEDH	Skriðuvatnshæð	Skridhuvatnshaedh	SKRIDHUVATNSHAEDH	Skriðuvatnshæð	Skridhuvatnshaedh		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649829	-3658158	66.141108	-15.753564	66:08:28N	15:45:13W	28WDU6598835843	NQ27-07	T	HLL		IC	40				N				LITLAKVIGINDISFJALL	Litla-Kvígindisfjall	Litla-Kvigindisfjall	LITLAKVIGINDISFJALL	Litla-Kvígindisfjall	Litla-Kvigindisfjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2645949	-3653896	66.032181	-15.721812	66:01:56N	15:43:19W	28WDU6728123685	NQ27-07	T	HLL		IC	40				N				HATTHOLL	Hatthóll	Hattholl	HATTHOLL	Hatthóll	Hattholl		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2650435	-3658825	65.852229	-16.283536	65:51:08N	16:17:01W	28WDU4141104038	NQ27-11	T	HLL		IC	40				N				MIDHLEIDHISALDA	Miðleiðisalda	Midhleidhisalda	MIDHLEIDHISALDA	Miðleiðisalda	Midhleidhisalda		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2650101	-3658451	65.983235	-16.808869	65:59:00N	16:48:32W	28WDU1785719226	NQ27-11	T	HLL		IC	40				N				MAGNUSARHOLL	Magnúsarhóll	Magnusarholl	MAGNUSARHOLL	Magnúsarhóll	Magnusarholl		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2653012	-3661725	66.179338	-15.572283	66:10:46N	15:34:20W	28WDU7420940018	NQ27-07	T	HLL		IC	40				N				SKOGARAS	Skógarás	Skogaras	SKOGARAS	Skógarás	Skogaras		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647577	-3655695	66.101007	-15.486396	66:06:04N	15:29:11W	28WDU7801231254	NQ27-07	T	HLL		IC	40				N				HVAMMSELAS	Hvammselás	Hvammselas	HVAMMSELAS	Hvammselás	Hvammselas		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2645363	-3653255	66.294848	-14.952175	66:17:41N	14:57:08W	28WEU0214652776	NQ27-07	T	HLL		IC	40				N				GUDHRUNARBORG	Guðrúnarborg	Gudhrunarborg	GUDHRUNARBORG	Guðrúnarborg	Gudhrunarborg		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652898	-3661601	66.194957	-15.640783	66:11:42N	15:38:27W	28WDU7114041788	NQ27-07	T	HLL		IC	40				N				SKERTHUFUAS	Skerþúfuás	Skerthufuas	SKERTHUFUAS	Skerþúfuás	Skerthufuas		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646063	-3654016	66.28552	-15.034872	66:17:08N	15:02:06W	28WDU9843551736	NQ27-07	T	HLL		IC	40				N				HEIDHARFJALL	Heiðarfjall	Heidharfjall	HEIDHARFJALL	Heiðarfjall	Heidharfjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2645242	-3653119	66.301522	-15.801276	66:18:05N	15:48:05W	28WDU6406453749	NQ27-07	T	HLL		IC	40				N				GRJOTFJALL	Grjótfjall	Grjotfjall	GRJOTFJALL	Grjótfjall	Grjotfjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644153	-3651930	66.167816	-15.640783	66:10:04N	15:38:27W	28WDU7110938763	NQ27-07	T	HLL		IC	40				N				FLOGUAS	Flöguás	Floguas	FLOGUAS	Flöguás	Floguas		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2643464	-3651159	65.573357	-15.868287	65:34:24N	15:52:06W	28WDT5993572633	NQ27-12	T	HLL		IC	40				N				EINBUI	Einbúi	Einbui	EINBUI	Einbúi	Einbui		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644841	-3652685	65.637489	-18.795857	65:38:15N	18:47:45W	27WXN0144081282	NQ27-11	T	PASS		IC	40				N				GISLASKARDH	Gíslaskarð	Gislaskardh	GISLASKARDH	Gíslaskarð	Gislaskardh		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644824	-3652662	65.502975	-18.692822	65:30:11N	18:41:34W	27WXN0673066468	NQ27-11	T	PASS		IC	40				N				GILSSKARDH	Gilsskarð	Gilsskardh	GILSSKARDH	Gilsskarð	Gilsskardh		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2643437	-3651130	66.259887	-14.948901	66:15:36N	14:56:56W	28WEU0229648879	NQ27-07	H	BAY		IC	40				N				EIDHISVIK	Eiðisvík	Eidhisvik	EIDHISVIK	Eiðisvík	Eidhisvik		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2643437	-3651129	66.259887	-14.948901	66:15:36N	14:56:56W	28WEU0229648879	NQ27-07	H	BAY		IC	40				V				EIDHISVI	Eiðisví	Eidhisvi	EIDHISVI	Eiðisví	Eidhisvi		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2643437	-3651124	66.259887	-14.948901	66:15:36N	14:56:56W	28WEU0229648879	NQ27-07	H	BAY		IC	40				V				EIDHISBAY	Eiðis Bay	Eidhis Bay	EIDHISBAY	Eiðis Bay	Eidhis Bay		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2652574	-3661230	66.488341	-16.297268	66:29:18N	16:17:50W	28WDU4225374943	NQ27-07	H	BAY		IC	40				N				SIGURDHARSTADHAVIK	Sigurðarstaðavík	Sigurdharstadhavik	SIGURDHARSTADHAVIK	Sigurðarstaðavík	Sigurdharstadhavik		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	380768	475556	66.25	-16.75	66:15:00N	16:45:00W	28WDU2136048876	NQ27-07	H	BAY		IC	40				N			fjörður	OXARFJORDHUR	Öxarfjörður	Oxarfjordhur	OXARFJORDHUR	Öxarfjörður	Oxarfjordhur		2011-02-09	1,2,3,4,5,6,7,8,9	1			1998-04-02		
1	380768	14061697	66.25	-16.75	66:15:00N	16:45:00W	28WDU2136048876	NQ27-07	H	BAY		IC	40				V				AXARFJORDHUR	Axarfjörður	Axarfjordhur	AXARFJORDHUR	Axarfjörður	Axarfjordhur		2011-02-09	1,2,3,4,5,6,7,8,9				2013-01-14		
1	-2647529	-3655637	66.379157	-14.818867	66:22:45N	14:49:08W	28WEU0809962185	NQ27-07	T	BCH		IC	40				N				HVALFJARA	Hvalfjara	Hvalfjara	HVALFJARA	Hvalfjara	Hvalfjara		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2648812	-3657068	66.069978	-15.515515	66:04:12N	15:30:56W	28WDU7666727806	NQ27-07	H	BOG		IC	40				N				KOLLHOLSFLOAR	Kollhólsflóar	Kollholsfloar	KOLLHOLSFLOAR	Kollhólsflóar	Kollholsfloar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646849	-3654889	66.49099	-16.389822	66:29:28N	16:23:23W	28WDU3814075327	NQ27-07	H	BOG		IC	40				N				HOLMAENDAR	Hólmændar	Holmaendar	HOLMAENDAR	Hólmændar	Holmaendar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644971	-3652824	66.25503	-16.279495	66:15:18N	16:16:46W	28WDU4251248924	NQ27-07	H	BOG		IC	40				N				GODHHAGAR	Góðhagar	Godhhagar	GODHHAGAR	Góðhagar	Godhhagar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644056	-3651824	66.4831	-16.02194	66:28:59N	16:01:19W	28WDU5449874132	NQ27-07	H	BOG		IC	40				N				FLAG	Flag	Flag	FLAG	Flag	Flag		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2641804	-3649305	66.20169	-15.569931	66:12:06N	15:34:12W	28WDU7433842508	NQ27-07	H	BOG		IC	40				N				BAEJARFLOI	Bæjarflói	Baejarfloi	BAEJARFLOI	Bæjarflói	Baejarfloi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2650981	-3659415	66.48425	-16.467147	66:29:03N	16:28:02W	28WDU3468174655	NQ27-07	H	BOG		IC	40				N				NONAS	Nónás	Nonas	NONAS	Nónás	Nonas		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646163	-3654130	65.860524	-15.590016	65:51:38N	15:35:24W	28WDU7307504490	NQ27-12	H	BOG		IC	40				N				HELJARDALSEYRAR	Heljardalseyrar	Heljardalseyrar	HELJARDALSEYRAR	Heljardalseyrar	Heljardalseyrar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644070	-3651838	65.858028	-15.377957	65:51:29N	15:22:41W	28WDU8275104138	NQ27-12	H	BOG		IC	40				N				FLAR	Flár	Flar	FLAR	Flár	Flar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652792	-3661476	66.256014	-15.932181	66:15:22N	15:55:56W	28WDU5811748758	NQ27-07	H	BOG		IC	40				N				SKARDHSFLOI	Skarðsflói	Skardhsfloi	SKARDHSFLOI	Skarðsflói	Skardhsfloi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2643275	-3650944	66.035601	-15.375233	66:02:08N	15:22:31W	28WDU8299323929	NQ27-07	H	BOG		IC	40				N				DROG	Drög	Drog	DROG	Drög	Drog		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2643228	-3650895	66.00672	-15.458603	66:00:24N	15:27:31W	28WDU7919120735	NQ27-07	H	BOG		IC	40				N				DRAGATUNGA	Dragatunga	Dragatunga	DRAGATUNGA	Dragatunga	Dragatunga		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2655249	-3664194	66.027182	-16.317817	66:01:38N	16:19:04W	28WDU4025623568	NQ27-07	H	BOG		IC	40				N				TUNGUMYRAR	Tungumýrar	Tungumyrar	TUNGUMYRAR	Tungumýrar	Tungumyrar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2655803	-3664806	66.134594	-17.01161	66:08:05N	17:00:42W	28WDU0919436370	NQ27-07	H	BOG		IC	40				N				VIDHATTUR	Víðáttur	Vidhattur	VIDHATTUR	Víðáttur	Vidhattur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2653209	-3661943	66.49717	-16.442924	66:29:50N	16:26:35W	28WDU3579376069	NQ27-07	H	BOG		IC	40				N				SLY	Slý	Sly	SLY	Slý	Sly		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647275	-3655357	66.13813	-16.949122	66:08:17N	16:56:57W	28WDU1202636675	NQ27-07	T	CLF		IC	40				N				HRINGSBJARG	Hringsbjarg	Hringsbjarg	HRINGSBJARG	Hringsbjarg	Hringsbjarg		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646113	-3654076	66.244944	-16.257337	66:14:42N	16:15:26W	28WDU4348547780	NQ27-07	T	CLF		IC	40				N				HEINABERGSASAR	Heinabergsásar	Heinabergsasar	HEINABERGSASAR	Heinabergsásar	Heinabergsasar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2645772	-3653705	65.948046	-16.505222	65:56:53N	16:30:19W	28WDU3154914940	NQ27-11	T	CLF		IC	40				N				HALLHOFDHI	Hallhöfði	Hallhofdhi	HALLHOFDHI	Hallhöfði	Hallhofdhi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652901	-3661604	66.048131	-15.576459	66:02:53N	15:34:35W	28WDU7388625395	NQ27-07	T	CLF		IC	40				N				SKESSUHAMAR	Skessuhamar	Skessuhamar	SKESSUHAMAR	Skessuhamar	Skessuhamar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652852	-3661544	66.36588	-14.656309	66:21:57N	14:39:23W	28WEU1537560735	NQ27-07	T	CLF		IC	40				N				SKEGLUBJORG	Skeglubjörg	Skeglubjorg	SKEGLUBJORG	Skeglubjörg	Skeglubjorg		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2643434	-3651125	66.284143	-14.966458	66:17:03N	14:57:59W	28WEU0150551582	NQ27-07	T	CLF		IC	40				N				EIDHISHYRNA	Eiðishyrna	Eidhishyrna	EIDHISHYRNA	Eiðishyrna	Eidhishyrna		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649711	-3658029	66.086278	-16.356501	66:05:11N	16:21:23W	28WDU3864530191	NQ27-07	T	CLF		IC	40				N				LEIFSSTADHABJORG	Leifsstaðabjörg	Leifsstadhabjorg	LEIFSSTADHABJORG	Leifsstaðabjörg	Leifsstadhabjorg		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649427	-3657719	65.994482	-16.451826	65:59:40N	16:27:07W	28WDU3409720058	NQ27-11	T	CLF		IC	40				N				LANDABJORG	Landabjörg	Landabjorg	LANDABJORG	Landabjörg	Landabjorg		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649249	-3657525	66.086242	-16.363625	66:05:10N	16:21:49W	28WDU3832330194	NQ27-07	T	CLF		IC	40				N				LAEKJARDALSBJORG	Lækjardalsbjörg	Laekjardalsbjorg	LAEKJARDALSBJORG	Lækjardalsbjörg	Laekjardalsbjorg		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652653	-3661326	66.315837	-14.82008	66:18:57N	14:49:12W	28WEU0806555126	NQ27-07	T	CLF		IC	40				N				SKALABJARG	Skálabjarg	Skalabjarg	SKALABJARG	Skálabjarg	Skalabjarg		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2642685	-3650302	66.15173	-15.341781	66:09:06N	15:20:30W	28WDU8458036865	NQ27-07	T	CLF		IC	40				N				BREKKNAFJALL	Brekknafjall	Brekknafjall	BREKKNAFJALL	Brekknafjall	Brekknafjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2656074	-3665112	65.868772	-16.539163	65:52:08N	16:32:21W	28WDU2979006144	NQ27-11	T	CLF		IC	40				N				YTRATHORUNNARFJALL	Ytra-Thórunnarfjall	Ytra-Thorunnarfjall	YTRATHORUNNARFJALL	Ytra-Thórunnarfjall	Ytra-Thorunnarfjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2654119	-3662950	66.169088	-16.980397	66:10:09N	16:58:49W	28WDU1072440169	NQ27-07	T	CLF		IC	40				N				SVARTHAMAR	Svarþamar	Svarthamar	SVARTHAMAR	Svarþamar	Svarthamar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2655888	-3664898	65.883166	-16.418063	65:52:59N	16:25:05W	28WDU3534907618	NQ27-11	T	CLF		IC	40				N				VIGABERG	Vígaberg	Vigaberg	VIGABERG	Vígaberg	Vigaberg		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2653013	-3661726	65.942043	-16.520409	65:56:31N	16:31:13W	28WDU3084314288	NQ27-11	T	CLF		IC	40				N				SKOGARBJORG	Skógarbjörg	Skogarbjorg	SKOGARBJORG	Skógarbjörg	Skogarbjorg		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2654287	-3663134	65.861028	-16.455152	65:51:40N	16:27:19W	28WDU3360105189	NQ27-11	T	CLF		IC	40				N				SYDHRATHORUNNARFJALL	Syðra-Thórunnarfjall	Sydhra-Thorunnarfjall	SYDHRATHORUNNARFJALL	Syðra-Thórunnarfjall	Sydhra-Thorunnarfjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
